"Istituto Principale";Scuola;"Tipo Istituto";"Tipo Gestione";Dirigente;Direttore;"Coordinatore Pedagogico";Indirizzo;Comune;Telefono;Fax;"Email istituto";"Email dirigenza";"Email segreteria";"Sito web";"Codice MIUR"
"ISTITUTO COMPRENSIVO VILLA LAGARINA";"SCUOLA PRIMARIA ""P. LODRON"" VILLA LAGARINA";;"A carattere statale/provinciale";"TIZIANA CHEMOTTI";;;"Via Stockstadt Am Rhein, 9 38060";"VILLA LAGARINA";0464/411312;0464/411705;ic.villalagarina@pec.provincia.tn.it;dir.ic.villalagarina@scuole.provincia.tn.it;segr.ic.villalagarina@scuole.provincia.tn.it;https://www.icvillalagarina.it;TNEE846038
"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO";"LICEO LINGUISTICO";;"A carattere statale/provinciale";"RENATO PAOLI";;;"Via Durone, 53 38079";"TIONE DI TRENTO";0465/321735;0465/322811;guetti@pec.provincia.tn.it;dir.guetti@scuole.provincia.tn.it;segr.guetti@scuole.provincia.tn.it;https://www.guetti.tn.it;TNPS007014
"ISTITUTO COMPRENSIVO ISERA - ROVERETO";"SCUOLA PRIMARIA ""F.lli FILZI"" ROVERETO";;"A carattere statale/provinciale";"FRANCESCA BORROI";;;"Via Unione, 23 38068";ROVERETO;0464/431515;0464/489616;ic.isera-rovereto@pec.provincia.tn.it;dir.ic.isera_rovereto@scuole.provincia.tn.it;segr.ic.isera_rovereto@scuole.provincia.tn.it;https://www.isera-rovereto.it;TNEE84502B
"COLLEGIO ARCIVESCOVILE C.ENDRICI - TRENTO";"SCUOLA PRIMARIA ARCIVESCOVILE TRENTO";;Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Via Monsignor  Endrici, 23 38122";TRENTO;0461/1731200;0461/1731288;collegioarcivescovile@pec.it;collegioarcivescovile@arcivescoviletrento.it;didatticatn@arcivescoviletrento.it;https://www.arcivescoviletrento.it;TN1E00100V
"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA";"LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE";;"A carattere statale/provinciale";"TIZIANA GULLI";;;"VIA SAN PIETRO, 4 38057";"PERGINE VALSUGANA";0461/511397;0461/531743;curie@pec.provincia.tn.it;dir.curie.pergine@scuole.provincia.tn.it;segr.curie.pergine@scuole.provincia.tn.it;https://www.curiepergine.it;TNPS00401L
"ISTITUTO TECNICO ECONOMICO ""A. Tambosi"" - TRENTO";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE";;"A carattere statale/provinciale";"ANDREA BEZZI";;;"Via Brigata Acqui, 19 38122";TRENTO;0461239955;0461230175;tambosibattisti@pec.provincia.tn.it;dir.tambositn@scuole.provincia.tn.it;segr.tambositn@scuole.provincia.tn.it;https://tambosi.tn.it;TNTD180507
"ISTITUTO TECNICO ECONOMICO ""A. Tambosi"" - TRENTO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ANDREA BEZZI";;;"Via Brigata Acqui, 19 38122";TRENTO;0461239955;0461230175;tambosibattisti@pec.provincia.tn.it;dir.tambositn@scuole.provincia.tn.it;segr.tambositn@scuole.provincia.tn.it;https://tambosi.tn.it;TNTD18000T
"ISTITUTO TECNICO ECONOMICO ""A. Tambosi"" - TRENTO";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO";;"A carattere statale/provinciale";"ANDREA BEZZI";;;"Via Brigata Acqui, 19 38122";TRENTO;0461239955;0461230175;tambosibattisti@pec.provincia.tn.it;dir.tambositn@scuole.provincia.tn.it;segr.tambositn@scuole.provincia.tn.it;https://tambosi.tn.it;TNTD18000T
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA PRIMARIA ""V. Maistrelli"" TUENNO";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Via Maistrelli - Tuenno, 11 38019";"VILLE D'ANAUNIA";0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;https://www.icbassaanauniatuenno.it;TNEE82907P
"ISTITUTO COMPRENSIVO ALDENO MATTARELLO";"SCUOLA PRIMARIA MATTARELLO";;"A carattere statale/provinciale";"MICHELE RUELE";;;"Via Poli, 11 38123";TRENTO;0461/945376;0464/946007;ic.aldeno-mattarello@pec.provincia.tn.it;dir.aldeno.mattarello@scuole.provincia.tn.it;segr.aldeno.mattarello@scuole.provincia.tn.it;https://www.icaldenomattarello.it;TNEE821041
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. e G. Fontana"" - ROVERETO";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE";;"A carattere statale/provinciale";"GIUSEPPE SANTOLI";;;"Via Del Teatro, 4 38068";ROVERETO;0464/436100;0464/434116;fontana@pec.provincia.tn.it;dir.fontana@scuole.provincia.tn.it;segr.fontana@scuole.provincia.tn.it;https://www.fgfontana.eu;TNTD02050P
"ISTITUTO TECNICO TECNOLOGICO ""G. Marconi"" - ROVERETO";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE";;"A carattere statale/provinciale";"DANIELA DEPENTORI";;;"Via Monti, 1 38068";ROVERETO;0464/411400;0464/419130;marconi@pec.provincia.tn.it;dir.itimarconi@scuole.provincia.tn.it;segr.itimarconi@scuole.provincia.tn.it;https://www.marconirovereto.it;TNTF020501
"ISTITUTO COMPRENSIVO TRENTO 4";"SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO";;"A carattere statale/provinciale";"ELENA  VALDUGA";;;"Largo Medaglie D Oro, 9 38122";TRENTO;0461/920316;0461/922030;ic.trento4@pec.provincia.tn.it;dir.ictn4@scuole.provincia.tn.it;segr.ictn4@scuole.provincia.tn.it;https://www.ictrento4.it;TNEE85703P
"ISTITUTO COMPRENSIVO RIVA 2 ""L. Pizzini""";"SCUOLA PRIMARIA ""A. ZADRA"" RIONE DEGASPERI RIVA DEL GARDA";;"A carattere statale/provinciale";"MAURIZIO CAPRONI";;;"Largo Caduti delle Foibe, 3 38066";"RIVA DEL GARDA";0464/552170;0464/520789;ic.riva2@pec.provincia.tn.it;dir.ic.riva2@scuole.provincia.tn.it;segr.ic.riva2@scuole.provincia.tn.it;https://www.riva2.it;TNEE84201V
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""";"SCUOLA SECONDARIA DI PRIMO GRADO ""G. PASCOLI"" PIEVE DI BONO";;"A carattere statale/provinciale";"ROMEO COLLINI";;;"Via Fiera - Creto - Pieve di Bono, 1 38085";"PIEVE DI BONO-PREZZO";0465/674049;0465/687076;ic.chiese-storo@pec.provincia.tn.it;dir.ic.chiese@scuole.provincia.tn.it;segr.ic.chiese@scuole.provincia.tn.it;https://www.istitutodelchiese.it;TNMM838027
"ISTITUTO COMPRENSIVO MEZZOLOMBARDO - PAGANELLA";"SCUOLA PRIMARIA ""C. DARWIN"" MEZZOLOMBARDO";;"A carattere statale/provinciale";"CINZIA CASNA";;;"Via Filos, 3 38017";MEZZOLOMBARDO;0461/601125;0461/601125;ic.mezzolombardo@pec.provincia.tn.it;dir.ic.mezzolombardo@scuole.provincia.tn.it;segr.ic.mezzolombardo@scuole.provincia.tn.it;https://icmezzolombardopaganella.edu.it;TNEE824019
"LICEO ""A. Rosmini"" - TRENTO";"LICEO DELLE SCIENZE UMANE";;"A carattere statale/provinciale";"PATRIZIA VISCONTI";;;"Via Malfatti, 2 38122";TRENTO;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;TNPM01000X
"ISTITUTO COMPRENSIVO STRIGNO E TESINO";"SCUOLA PRIMARIA SCURELLE";;"A carattere statale/provinciale";"GIULIANA SIGHEL";;;"Via XV Agosto, 68 38050";SCURELLE;0461/762046;0461/763409;ic.strignotesino@pec.provincia.tn.it;dir.ic.strignoetesino@scuole.provincia.tn.it;segr.ic.strignoetesino@scuole.provincia.tn.it;https://www.icstrignoetesino.it;TNEE80105R
"ISTITUTO COMPRENSIVO MEZZOCORONA";"SCUOLA SECONDARIA DI PRIMO GRADO ""E. CHINI"" MEZZOCORONA";;"A carattere statale/provinciale";"PAOLA SIGMUND";;;"Via Dante, 9 38016";MEZZOCORONA;0461/605409;0461/605142;ic.mezzocorona@pec.provincia.tn.it;dir.ic.mezzocorona@scuole.provincia.tn.it;segr.ic.mezzocorona@scuole.provincia.tn.it;https://www.icmezzocorona.it;TNMM82301C
"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA";"EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO";;"A carattere statale/provinciale";"GIULIO BERTOLDI";;;"Via XXIV Maggio, 7 38051";"BORGO VALSUGANA";0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;TNCT708006
"LICEO ""A. Rosmini"" - TRENTO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"PATRIZIA VISCONTI";;;"Via Malfatti, 2 38122";TRENTO;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;TNPM01000X
"ISTITUTO COMPRENSIVO TRENTO 4";"SCUOLA SECONDARIA DI PRIMO GRADO ""O. WINKLER"" TRENTO";;"A carattere statale/provinciale";"ELENA  VALDUGA";;;"Viale Degli Olmi, 22 38123";TRENTO;0461/920316;0461/922030;ic.trento4@pec.provincia.tn.it;dir.ictn4@scuole.provincia.tn.it;segr.ictn4@scuole.provincia.tn.it;https://www.ictrento4.it;TNMM85701G
"ISTITUTO COMPRENSIVO LEVICO TERME";"SCUOLA PRIMARIA ""PADRE B. MARTINELLI"" CALCERANICA AL LAGO";;"A carattere statale/provinciale";"EZIO MONTIBELLER";;;"Via della Scuola, 2 38050";"CALCERANICA AL LAGO";0461/706146;0461/706099;ic.levicoterme@pec.provincia.tn.it;dir.ic.levico@scuole.provincia.tn.it;segr.ic.levico@scuole.provincia.tn.it;https://www.iclevico.eu;TNEE818012
"COLLEGIO ARCIVESCOVILE DAME INGLESI - ROVERETO";"LICEO LINGUISTICO ARCIVESCOVILE DAME INGLESI - ROVERETO";;Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Corso Bettini, 71 38068";ROVERETO;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;TNPL005006
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""";"SCUOLA PRIMARIA ""R. ZANDONAI"" MARTIGNANO";;"A carattere statale/provinciale";"CARLO ZANETTI";;;"Piazza Menghin,  1 38121";TRENTO;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;TNEE820034
"ISTITUTO COMPRENSIVO ALA ""Antonio Bresciani""";"SCUOLA SECONDARIA DI PRIMO GRADO ""C. BATTISTI"" ALA";;"A carattere statale/provinciale";"MAURA MAINO";;;"Via Don Anzelini, 2 38061";ALA;0464/671119;0464/674138;ic.ala@pec.provincia.tn.it;dir.ic.ala@scuole.provincia.tn.it;segr.ic.ala@scuole.provincia.tn.it;https://www.istitutocomprensivoala.it;TNMM84801R
"ISTITUTO COMPRENSIVO LEVICO TERME";"SCUOLA PRIMARIA LEVICO TERME";;"A carattere statale/provinciale";"EZIO MONTIBELLER";;;"Via della Pace, 5 38056";"LEVICO TERME";0461/706146;0461/706099;ic.levicoterme@pec.provincia.tn.it;dir.ic.levico@scuole.provincia.tn.it;segr.ic.levico@scuole.provincia.tn.it;https://www.iclevico.eu;TNEE818034
"LICEO SCIENTIFICO ""G. Galilei"" - TRENTO";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE";;"A carattere statale/provinciale";"ELENA RUGGIERI";;;"Viale Bolognini, 88 38122";TRENTO;0461/913479;0461/913367;galilei@pec.provincia.tn.it;dir.liceogalilei@scuole.provincia.tn.it;segr.liceogalilei@scuole.provincia.tn.it;https://www.lsgalilei.org/;TNPS01000V
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA PRIMARIA ""CARD. J. BERNARDIN"" TONADICO";;"A carattere statale/provinciale";"MARIA PRODI";;;"Via Sorelle Lucian - Tonadico, 8 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;TNEE81007N
"ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO";"SCUOLA PRIMARIA VEZZANO";;"A carattere statale/provinciale";"ALESSANDRO FABRIS";;;"Via Roma - Vezzano, 3 38070";VALLELAGHI;0461/864026;0461/340648;ic.valledeilaghi@pec.provincia.tn.it;dir.ic.valledeilaghi@scuole.provincia.tn.it;segr.ic.valledeilaghi@scuole.provincia.tn.it;https://www.icvalledeilaghidro.it;TNEE84403L
"ISTITUTO COMPRENSIVO ALDENO MATTARELLO";"SCUOLA SECONDARIA DI PRIMO GRADO ""A. FOGAZZARO"" MATTARELLO";;"A carattere statale/provinciale";"MICHELE RUELE";;;"Via Della Torre Franca, 1 38123";TRENTO;0461/945237;0464/946007;ic.aldeno-mattarello@pec.provincia.tn.it;dir.aldeno.mattarello@scuole.provincia.tn.it;segr.aldeno.mattarello@scuole.provincia.tn.it;https://www.icaldenomattarello.it;TNMM82102T
"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE";;"A carattere statale/provinciale";"TIZIANA GULLI";;;"Via S Pietro, 4 38057";"PERGINE VALSUGANA";0461/511397;0461/531743;curie@pec.provincia.tn.it;dir.curie.pergine@scuole.provincia.tn.it;segr.curie.pergine@scuole.provincia.tn.it;https://www.curiepergine.it;TNTD00450R
"LICEO ""A. Rosmini"" - ROVERETO";"LICEO SCIENTIFICO";;"A carattere statale/provinciale";"PAOLO PENDENZA";;;"Corso Bettini, 86 38068";ROVERETO;0464/437700;0464/420025;rosmini.rovereto@pec.provincia.tn.it;dir.liceorosmini@scuole.provincia.tn.it;segr.liceorosmini@scuole.provincia.tn.it;https://www.liceorosmini.eu;TNPC02000A
"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO";;"A carattere statale/provinciale";"TIZIANA GULLI";;;"Via S Pietro, 4 38057";"PERGINE VALSUGANA";0461/511397;0461/531743;curie@pec.provincia.tn.it;dir.curie.pergine@scuole.provincia.tn.it;segr.curie.pergine@scuole.provincia.tn.it;https://www.curiepergine.it;TNTD00401C
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA SECONDARIA DI PRIMO GRADO ""E. Leonardi"" TUENNO";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Via Maistrelli - Tuenno, 11 38019";"VILLE D'ANAUNIA";0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;https://www.icbassaanauniatuenno.it;TNMM82902C
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" - RIVA DEL GARDA";"EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO";;"A carattere statale/provinciale";"PAOLO CHINCARINI";;;"Viale Dei Tigli, 43 38066";"RIVA DEL GARDA";0464/578511;0464/578555;floriani@pec.provincia.tn.it;dir.istitutofloriani@scuole.provincia.tn.it;segr.istitutofloriani@scuole.provincia.tn.it;https://www.g-floriani.it;TNCT702007
"COLLEGIO ARCIVESCOVILE C.ENDRICI - TRENTO";"LICEO CLASSICO ARCIVESCOVILE - TRENTO";;Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Via Monsignor  Endrici, 23 38122";TRENTO;0461/1731200;0461/1731288;collegioarcivescovile@pec.it;collegioarcivescovile@arcivescoviletrento.it;didatticatn@arcivescoviletrento.it;https://www.arcivescoviletrento.it;TNPC01500V
"ISTITUTO DI ISTRUZIONE ""M. Martini"" - MEZZOLOMBARDO";"LICEO SCIENTIFICO";;"A carattere statale/provinciale";"VALENTINA ZANOLLA";;;"Via Perlasca, 4 38017";MEZZOLOMBARDO;0461/601122;0461/601470;martini@pec.provincia.tn.it;dir.martini.mezzolombardo@scuole.provincia.tn.it;segr.martini.mezzolombardo@scuole.provincia.tn.it;https://www.martinomartini.eu;TNPS00301R
"ISTITUTO COMPRENSIVO ROVERETO EST";"SCUOLA PRIMARIA MOSCHERI TRAMBILENO";;"A carattere statale/provinciale";"MICHELE ROSA";;;"Frazione Moscheri,   38068";TRAMBILENO;0464/433709;0464/450456;ic.roveretoest@pec.provincia.tn.it;dir.ic.roveretoest@scuole.provincia.tn.it;segr.ic.roveretoest@scuole.provincia.tn.it;https://www.roveretoest.it;TNEE85305D
"ISTITUTO COMPRENSIVO TAIO";"SCUOLA PRIMARIA COREDO";;"A carattere statale/provinciale";"MAURA ZINI";;;"Via delle Scuole - Coredo,  6 38012";PREDAIA;0463/468193;0463/467616;ic.taio@pec.provincia.tn.it;dir.ictaio@scuole.provincia.tn.it;segr.ictaio@scuole.provincia.tn.it;https://www.ictaio.it;TNEE826011
"ISTITUTO COMPRENSIVO BRENTONICO";"SCUOLA SECONDARIA DI PRIMO GRADO BRENTONICO";;"A carattere statale/provinciale";"ENRICA RIGOTTI";;;"Via Calzolari - Localita Fontana, 2 38060";BRENTONICO;0464/395189;0464/392710;ic.brentonico@pec.provincia.tn.it;dir.ic.brentonico@scuole.provincia.tn.it;segr.ic.brentonico@scuole.provincia.tn.it;https://www.icbrentonico.it/;TNMM861017
"ISTITUTO COMPRENSIVO BRENTONICO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ENRICA RIGOTTI";;;"Via Calzolari - Localita Fontana, 2 38060";BRENTONICO;0464/395189;0464/392710;ic.brentonico@pec.provincia.tn.it;dir.ic.brentonico@scuole.provincia.tn.it;segr.ic.brentonico@scuole.provincia.tn.it;https://www.icbrentonico.it/;TNIC861006
"ISTITUTO COMPRENSIVO BRENTONICO";"SCUOLA PRIMARIA BRENTONICO";;"A carattere statale/provinciale";"ENRICA RIGOTTI";;;"Via Calzolari - Localita Fontana, 2 38060";BRENTONICO;0464/395189;0464/392710;ic.brentonico@pec.provincia.tn.it;dir.ic.brentonico@scuole.provincia.tn.it;segr.ic.brentonico@scuole.provincia.tn.it;https://www.icbrentonico.it/;TNEE861018
"Scuola dell'infanzia di Rovereto ""Rosmini""";"Scuola dell'Infanzia di Rovereto ""Rosmini""";;Paritaria/equiparata;;;"ROBERTA MEDEGHINI";"Corso Rosmini, 3 38068";ROVERETO;0464-421541;;rovereto.rosmini.presidente@fpsm.tn.it;;rovereto.rosmini.segretario@fpsm.tn.it;;
"Circolo di coordinamento n. 10";"Scuola dell'Infanzia di Pomarolo  ""Don Rainoldi""";;"A carattere statale/provinciale";;;"GINEVRA RELLA";"Via G.B. Adami, 10 38060";POMAROLO;0464/410211;0464/493115;scuolainfanzia.pomarolo@scuole.provincia.tn.it;;circolo.coordinamento10@provincia.tn.it;;
"ISTITUTO COMPRENSIVO BORGO VALSUGANA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"LUIGI VITULLO";;;"Via Spagolla, 1 38051";"BORGO VALSUGANA";0461/753179;0461/754131;ic.borgovalsugana@pec.provincia.tn.it;dir.ic.borgovalsugana@scuole.provincia.tn.it;segr.ic.borgovalsugana@scuole.provincia.tn.it;http://www.icborgovalsugana.edu.it/;TNIC812001
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Baselga di Piné";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Via del Municipio Vecchio, 2 38042";"BASELGA DI PINE'";0461/557640;0461/493495;scuolainfanzia.baselgadipine@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Vigolo Vattaro ""Giardino dell'Amicizia""";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Al Castello - Vigolo Vattaro, 10 38049";"ALTOPIANO DELLA VIGOLANA";0461/848577;"0461 491976";scuolainfanzia.vigolovattaro@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Miola di Pinè";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Via del Dos di Miola, 13 38042";"BASELGA DI PINE'";0461/557950;0461/493495;scuolainfanzia.miola@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Seregnano ""Arcobaleno""";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Via Alla Villa Wolf - Rovere, 4 38045";CIVEZZANO;0461/858736;0461/493495;scuolainfanzia.seregnano@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 6";"Scuola dell'Infanzia di Zambana ""Girotondo""";;"A carattere statale/provinciale";;;"VALENTINA RIZZON";"Via Conti Spaur, 2 38010";"TERRE D'ADIGE";0461/241060;0461/499283;scuolainfanzia.zambana@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Canal San Bovo ""Lausen""";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Localita Lausen, 13 38050";"CANAL SAN BOVO";0439/718979;"0461 491976";scuolainfanzia.canalsanbovo@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Rizzolaga di Pinè ""Raggio di sole""";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Frazione Rizzolaga, 94 38042";"BASELGA DI PINE'";0461/557629;0461/493495;scuolainfanzia.rizzolaga@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 6";"Scuola dell'Infanzia di Trento  Meano  ""M. R. Giobatta Partelloni""";;"A carattere statale/provinciale";;;"VALENTINA RIZZON";"Via Delle Sugarine, 38 38121";TRENTO;0461/991187;0461/499283;scuolainfanzia.meano@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Centa San Nicolò";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via dei Campi - Centa San Nicolo, 14 38049";"ALTOPIANO DELLA VIGOLANA";0461/722120;"0461 491976";scuolainfanzia.centa@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Tenna ""Il sentiero""";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Venezia, 1 38050";TENNA;0461/707635;"0461 491976";scuolainfanzia.tenna@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 6";"Scuola dell'Infanzia di Trento  Martignano  ""Arcobaleno""";;"A carattere statale/provinciale";;;"VALENTINA RIZZON";"Via Alla Formigheta, 4 38121";TRENTO;0461/830411;0461/499283;scuolainfanzia.martignano@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
"Circolo di coordinamento n. 6";"Scuola dell'Infanzia di Trento  Solteri  ""Il Quadrifoglio""";;"A carattere statale/provinciale";;;"VALENTINA RIZZON";"Via Dei Solteri, 24 38121";TRENTO;0461/821343;0461/499283;scuolainfanzia.solteri@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
"Circolo di coordinamento n. 6";"Scuola dell'Infanzia di Grumes";;"A carattere statale/provinciale";;;"VALENTINA RIZZON";"Piazza Municipio - Grumes, 10 38030";ALTAVALLE;0461/685022;0461/499283;scuolainfanzia.grumes@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Civezzano";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Via Telvana, 4 38045";CIVEZZANO;0461/858481;0461/493495;scuolainfanzia.civezzano@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 6";"Scuola dell'Infanzia di Trento  Melta di Gardolo  ""Il girasole""";;"A carattere statale/provinciale";;;"VALENTINA RIZZON";"Localita Melta, 14 38121";TRENTO;0461/991622;0461/499283;scuolainfanzia.melta@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Capriana ""Maddalena Lazzeri""";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Piazza Scuole, 3 38030";CAPRIANA;0462/816377;0461/493495;scuolainfanzia.capriana@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Vattaro";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Giardino - Vattaro, 7 38049";"ALTOPIANO DELLA VIGOLANA";0461/848066;"0461 491976";scuolainfanzia.vattaro@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di S. Orsola ""Il girotondo""";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Localita Pintarei, 9 38050";"SANT'ORSOLA TERME";0461/551163;0461/493495;scuolainfanzia.santorsola@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Piazze";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Via Vittorino da Feltre, 24 38043";BEDOLLO;0461/556518;0461/493495;scuolainfanzia.bedollo@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Bosentino";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Alle Scuole - Bosentino, 12 38049";"ALTOPIANO DELLA VIGOLANA";0461/845133;"0461 491976";scuolainfanzia.bosentino@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 2";;"Circolo di coordinamento pedagogico";"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Temanza, 4 38051";"BORGO VALSUGANA";"0461 491980";"0461 491976";circolo.coordinamento02@provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Imer";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Nazionale, 71 38050";IMER;0439/67668;"0461 491976";scuolainfanzia.imer@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Casatta";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Frazione Casatta, 54 38040";VALFLORIANA;0462/910249;0461/493495;scuolainfanzia.casatta@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
